id;id_ccaa;destino;motivo;alojamiento_nivel1;alojamiento_nivel2;anio;viajes
546;3;Asturias, Principado de;Otro tipo de turismo de ocio;Total;;2019;999070
547;3;Asturias, Principado de;Otro tipo de turismo de ocio;Total;;2018;1292499
548;3;Asturias, Principado de;Otro tipo de turismo de ocio;Total;;2017;1463043
549;3;Asturias, Principado de;Otro tipo de turismo de ocio;Total;;2016;872850
550;3;Asturias, Principado de;Otro tipo de turismo de ocio;Total;;2015;728982
551;3;Asturias, Principado de;Visitas a familiares o amigos;Total;;2024;1330146
552;3;Asturias, Principado de;Visitas a familiares o amigos;Total;;2023;1588797
553;3;Asturias, Principado de;Visitas a familiares o amigos;Total;;2022;1348503
554;3;Asturias, Principado de;Visitas a familiares o amigos;Total;;2021;902101
555;3;Asturias, Principado de;Visitas a familiares o amigos;Total;;2020;882790
556;3;Asturias, Principado de;Visitas a familiares o amigos;Total;;2019;1852426
557;3;Asturias, Principado de;Visitas a familiares o amigos;Total;;2018;1759388
558;3;Asturias, Principado de;Visitas a familiares o amigos;Total;;2017;1644946
559;3;Asturias, Principado de;Visitas a familiares o amigos;Total;;2016;1704803
560;3;Asturias, Principado de;Visitas a familiares o amigos;Total;;2015;1854529
561;3;Asturias, Principado de;Otros motivos;Total;;2024;297066
562;3;Asturias, Principado de;Otros motivos;Total;;2023;255740
563;3;Asturias, Principado de;Otros motivos;Total;;2022;171835
564;3;Asturias, Principado de;Otros motivos;Total;;2021;217863
565;3;Asturias, Principado de;Otros motivos;Total;;2020;139145
566;3;Asturias, Principado de;Otros motivos;Total;;2019;288281
567;3;Asturias, Principado de;Otros motivos;Total;;2018;370246
568;3;Asturias, Principado de;Otros motivos;Total;;2017;281927
569;3;Asturias, Principado de;Otros motivos;Total;;2016;157198
570;3;Asturias, Principado de;Otros motivos;Total;;2015;290518
602;3;Asturias, Principado de;Salud;Total;;2023;72496
604;3;Asturias, Principado de;Salud;Total;;2021;34043
607;3;Asturias, Principado de;Salud;Total;;2018;34229
610;3;Asturias, Principado de;Salud;Total;;2015;63552
621;3;Asturias, Principado de;Otros;Total;;2024;236816
622;3;Asturias, Principado de;Otros;Total;;2023;163346
623;3;Asturias, Principado de;Otros;Total;;2022;121138
624;3;Asturias, Principado de;Otros;Total;;2021;168110
625;3;Asturias, Principado de;Otros;Total;;2020;105355
626;3;Asturias, Principado de;Otros;Total;;2019;207631
627;3;Asturias, Principado de;Otros;Total;;2018;299153
628;3;Asturias, Principado de;Otros;Total;;2017;203830
629;3;Asturias, Principado de;Otros;Total;;2016;105725
630;3;Asturias, Principado de;Otros;Total;;2015;179348
631;4;Balears, Illes;Negocios y otros motivos profesionales;Total;;2024;332127
632;4;Balears, Illes;Negocios y otros motivos profesionales;Total;;2023;220003
633;4;Balears, Illes;Negocios y otros motivos profesionales;Total;;2022;241117
634;4;Balears, Illes;Negocios y otros motivos profesionales;Total;;2021;230439
635;4;Balears, Illes;Negocios y otros motivos profesionales;Total;;2020;129965
636;4;Balears, Illes;Negocios y otros motivos profesionales;Total;;2019;370703
637;4;Balears, Illes;Negocios y otros motivos profesionales;Total;;2018;377166
638;4;Balears, Illes;Negocios y otros motivos profesionales;Total;;2017;247184
639;4;Balears, Illes;Negocios y otros motivos profesionales;Total;;2016;312595
640;4;Balears, Illes;Negocios y otros motivos profesionales;Total;;2015;335076
651;4;Balears, Illes;Desplazamiento al centro de trabajo;Total;;2024;164044
652;4;Balears, Illes;Desplazamiento al centro de trabajo;Total;;2023;63487
653;4;Balears, Illes;Desplazamiento al centro de trabajo;Total;;2022;100451
654;4;Balears, Illes;Desplazamiento al centro de trabajo;Total;;2021;77574
655;4;Balears, Illes;Desplazamiento al centro de trabajo;Total;;2020;92236
656;4;Balears, Illes;Desplazamiento al centro de trabajo;Total;;2019;184971
657;4;Balears, Illes;Desplazamiento al centro de trabajo;Total;;2018;174391
659;4;Balears, Illes;Desplazamiento al centro de trabajo;Total;;2016;111874
660;4;Balears, Illes;Desplazamiento al centro de trabajo;Total;;2015;172695
661;4;Balears, Illes;Otros motivos profesionales;Total;;2024;150664
662;4;Balears, Illes;Otros motivos profesionales;Total;;2023;114040
663;4;Balears, Illes;Otros motivos profesionales;Total;;2022;119081
664;4;Balears, Illes;Otros motivos profesionales;Total;;2021;140667
666;4;Balears, Illes;Otros motivos profesionales;Total;;2019;162697
667;4;Balears, Illes;Otros motivos profesionales;Total;;2018;173405
668;4;Balears, Illes;Otros motivos profesionales;Total;;2017;160187
669;4;Balears, Illes;Otros motivos profesionales;Total;;2016;171855
670;4;Balears, Illes;Otros motivos profesionales;Total;;2015;109775
671;4;Balears, Illes;Motivos personales;Total;;2024;2774780
672;4;Balears, Illes;Motivos personales;Total;;2023;3369987
673;4;Balears, Illes;Motivos personales;Total;;2022;3619736
674;4;Balears, Illes;Motivos personales;Total;;2021;3519402
675;4;Balears, Illes;Motivos personales;Total;;2020;1883864
676;4;Balears, Illes;Motivos personales;Total;;2019;2905220
677;4;Balears, Illes;Motivos personales;Total;;2018;2970790
678;4;Balears, Illes;Motivos personales;Total;;2017;3104953
679;4;Balears, Illes;Motivos personales;Total;;2016;2924677
680;4;Balears, Illes;Motivos personales;Total;;2015;3115778
681;4;Balears, Illes;Ocio, recreo y vacaciones;Total;;2024;1990545
682;4;Balears, Illes;Ocio, recreo y vacaciones;Total;;2023;2274396
683;4;Balears, Illes;Ocio, recreo y vacaciones;Total;;2022;2485497
684;4;Balears, Illes;Ocio, recreo y vacaciones;Total;;2021;2223063
685;4;Balears, Illes;Ocio, recreo y vacaciones;Total;;2020;1133504
686;4;Balears, Illes;Ocio, recreo y vacaciones;Total;;2019;1910553
687;4;Balears, Illes;Ocio, recreo y vacaciones;Total;;2018;1864423
688;4;Balears, Illes;Ocio, recreo y vacaciones;Total;;2017;1861329
689;4;Balears, Illes;Ocio, recreo y vacaciones;Total;;2016;1824755
690;4;Balears, Illes;Ocio, recreo y vacaciones;Total;;2015;1927247
691;4;Balears, Illes;Turismo de sol y playa;Total;;2024;1112388
692;4;Balears, Illes;Turismo de sol y playa;Total;;2023;1347902
693;4;Balears, Illes;Turismo de sol y playa;Total;;2022;1060776
694;4;Balears, Illes;Turismo de sol y playa;Total;;2021;1109946
695;4;Balears, Illes;Turismo de sol y playa;Total;;2020;603607
696;4;Balears, Illes;Turismo de sol y playa;Total;;2019;912942
697;4;Balears, Illes;Turismo de sol y playa;Total;;2018;928760
698;4;Balears, Illes;Turismo de sol y playa;Total;;2017;757594
699;4;Balears, Illes;Turismo de sol y playa;Total;;2016;1022935
700;4;Balears, Illes;Turismo de sol y playa;Total;;2015;1133934
701;4;Balears, Illes;Turismo de naturaleza;Total;;2024;86659
702;4;Balears, Illes;Turismo de naturaleza;Total;;2023;62514
703;4;Balears, Illes;Turismo de naturaleza;Total;;2022;308026
704;4;Balears, Illes;Turismo de naturaleza;Total;;2021;308944
705;4;Balears, Illes;Turismo de naturaleza;Total;;2020;103876
706;4;Balears, Illes;Turismo de naturaleza;Total;;2019;126482
707;4;Balears, Illes;Turismo de naturaleza;Total;;2018;98000
708;4;Balears, Illes;Turismo de naturaleza;Total;;2017;87476
709;4;Balears, Illes;Turismo de naturaleza;Total;;2016;59244
710;4;Balears, Illes;Turismo de naturaleza;Total;;2015;48041
711;4;Balears, Illes;Turismo cultural;Total;;2024;180946
712;4;Balears, Illes;Turismo cultural;Total;;2023;138764
713;4;Balears, Illes;Turismo cultural;Total;;2022;144486
714;4;Balears, Illes;Turismo cultural;Total;;2021;87501
716;4;Balears, Illes;Turismo cultural;Total;;2019;100580
717;4;Balears, Illes;Turismo cultural;Total;;2018;90027
718;4;Balears, Illes;Turismo cultural;Total;;2017;91128
719;4;Balears, Illes;Turismo cultural;Total;;2016;139357
720;4;Balears, Illes;Turismo cultural;Total;;2015;113351
737;4;Balears, Illes;Turismo deportivo;Total;;2018;69206
738;4;Balears, Illes;Turismo deportivo;Total;;2017;74454
751;4;Balears, Illes;Otro tipo de turismo de ocio;Total;;2024;552320
752;4;Balears, Illes;Otro tipo de turismo de ocio;Total;;2023;664644
753;4;Balears, Illes;Otro tipo de turismo de ocio;Total;;2022;706620
754;4;Balears, Illes;Otro tipo de turismo de ocio;Total;;2021;638436
755;4;Balears, Illes;Otro tipo de turismo de ocio;Total;;2020;363192
756;4;Balears, Illes;Otro tipo de turismo de ocio;Total;;2019;670844
757;4;Balears, Illes;Otro tipo de turismo de ocio;Total;;2018;646481
758;4;Balears, Illes;Otro tipo de turismo de ocio;Total;;2017;822792
759;4;Balears, Illes;Otro tipo de turismo de ocio;Total;;2016;540679
760;4;Balears, Illes;Otro tipo de turismo de ocio;Total;;2015;567981
761;4;Balears, Illes;Visitas a familiares o amigos;Total;;2024;697517
762;4;Balears, Illes;Visitas a familiares o amigos;Total;;2023;1010351
763;4;Balears, Illes;Visitas a familiares o amigos;Total;;2022;1016651
764;4;Balears, Illes;Visitas a familiares o amigos;Total;;2021;1121152
765;4;Balears, Illes;Visitas a familiares o amigos;Total;;2020;636946
766;4;Balears, Illes;Visitas a familiares o amigos;Total;;2019;865979
767;4;Balears, Illes;Visitas a familiares o amigos;Total;;2018;1034449
768;4;Balears, Illes;Visitas a familiares o amigos;Total;;2017;1041149
769;4;Balears, Illes;Visitas a familiares o amigos;Total;;2016;895718
770;4;Balears, Illes;Visitas a familiares o amigos;Total;;2015;1037052
771;4;Balears, Illes;Otros motivos;Total;;2024;86718
772;4;Balears, Illes;Otros motivos;Total;;2023;85240
773;4;Balears, Illes;Otros motivos;Total;;2022;117588
774;4;Balears, Illes;Otros motivos;Total;;2021;175187
775;4;Balears, Illes;Otros motivos;Total;;2020;113413
776;4;Balears, Illes;Otros motivos;Total;;2019;128688
777;4;Balears, Illes;Otros motivos;Total;;2018;71918
778;4;Balears, Illes;Otros motivos;Total;;2017;202476
779;4;Balears, Illes;Otros motivos;Total;;2016;204204
780;4;Balears, Illes;Otros motivos;Total;;2015;151479
831;4;Balears, Illes;Otros;Total;;2024;56942
833;4;Balears, Illes;Otros;Total;;2022;76440
834;4;Balears, Illes;Otros;Total;;2021;93578
835;4;Balears, Illes;Otros;Total;;2020;75342
837;4;Balears, Illes;Otros;Total;;2018;47816
838;4;Balears, Illes;Otros;Total;;2017;172609
839;4;Balears, Illes;Otros;Total;;2016;177909
840;4;Balears, Illes;Otros;Total;;2015;126626
841;5;Canarias;Negocios y otros motivos profesionales;Total;;2024;612502
842;5;Canarias;Negocios y otros motivos profesionales;Total;;2023;785330
843;5;Canarias;Negocios y otros motivos profesionales;Total;;2022;405985
844;5;Canarias;Negocios y otros motivos profesionales;Total;;2021;541665
845;5;Canarias;Negocios y otros motivos profesionales;Total;;2020;458841
846;5;Canarias;Negocios y otros motivos profesionales;Total;;2019;714785
847;5;Canarias;Negocios y otros motivos profesionales;Total;;2018;601785
848;5;Canarias;Negocios y otros motivos profesionales;Total;;2017;516332
849;5;Canarias;Negocios y otros motivos profesionales;Total;;2016;472457
850;5;Canarias;Negocios y otros motivos profesionales;Total;;2015;502638
861;5;Canarias;Desplazamiento al centro de trabajo;Total;;2024;375290
862;5;Canarias;Desplazamiento al centro de trabajo;Total;;2023;517160
863;5;Canarias;Desplazamiento al centro de trabajo;Total;;2022;178224
864;5;Canarias;Desplazamiento al centro de trabajo;Total;;2021;406009
865;5;Canarias;Desplazamiento al centro de trabajo;Total;;2020;303847
866;5;Canarias;Desplazamiento al centro de trabajo;Total;;2019;429116
867;5;Canarias;Desplazamiento al centro de trabajo;Total;;2018;390535
868;5;Canarias;Desplazamiento al centro de trabajo;Total;;2017;278801
869;5;Canarias;Desplazamiento al centro de trabajo;Total;;2016;165496
870;5;Canarias;Desplazamiento al centro de trabajo;Total;;2015;276402
871;5;Canarias;Otros motivos profesionales;Total;;2024;182364
872;5;Canarias;Otros motivos profesionales;Total;;2023;229999
873;5;Canarias;Otros motivos profesionales;Total;;2022;198230
874;5;Canarias;Otros motivos profesionales;Total;;2021;120597
875;5;Canarias;Otros motivos profesionales;Total;;2020;152662
876;5;Canarias;Otros motivos profesionales;Total;;2019;257952
877;5;Canarias;Otros motivos profesionales;Total;;2018;186259
878;5;Canarias;Otros motivos profesionales;Total;;2017;188928
879;5;Canarias;Otros motivos profesionales;Total;;2016;280514
880;5;Canarias;Otros motivos profesionales;Total;;2015;207136
881;5;Canarias;Motivos personales;Total;;2024;6198521
882;5;Canarias;Motivos personales;Total;;2023;6325171
883;5;Canarias;Motivos personales;Total;;2022;5038902
884;5;Canarias;Motivos personales;Total;;2021;4622881
885;5;Canarias;Motivos personales;Total;;2020;3773866
886;5;Canarias;Motivos personales;Total;;2019;5796091
887;5;Canarias;Motivos personales;Total;;2018;5825315
888;5;Canarias;Motivos personales;Total;;2017;5750843
889;5;Canarias;Motivos personales;Total;;2016;5239862
890;5;Canarias;Motivos personales;Total;;2015;5012992
891;5;Canarias;Ocio, recreo y vacaciones;Total;;2024;3893637
892;5;Canarias;Ocio, recreo y vacaciones;Total;;2023;3824134
893;5;Canarias;Ocio, recreo y vacaciones;Total;;2022;3084007
894;5;Canarias;Ocio, recreo y vacaciones;Total;;2021;2555804
895;5;Canarias;Ocio, recreo y vacaciones;Total;;2020;2136568
896;5;Canarias;Ocio, recreo y vacaciones;Total;;2019;3755076
897;5;Canarias;Ocio, recreo y vacaciones;Total;;2018;3454869
898;5;Canarias;Ocio, recreo y vacaciones;Total;;2017;3437659
899;5;Canarias;Ocio, recreo y vacaciones;Total;;2016;3084178
900;5;Canarias;Ocio, recreo y vacaciones;Total;;2015;2959235
901;5;Canarias;Turismo de sol y playa;Total;;2024;1676038
902;5;Canarias;Turismo de sol y playa;Total;;2023;1689898
903;5;Canarias;Turismo de sol y playa;Total;;2022;1902491
904;5;Canarias;Turismo de sol y playa;Total;;2021;1516337
905;5;Canarias;Turismo de sol y playa;Total;;2020;1155088
906;5;Canarias;Turismo de sol y playa;Total;;2019;1685717
907;5;Canarias;Turismo de sol y playa;Total;;2018;1499407
908;5;Canarias;Turismo de sol y playa;Total;;2017;1344526
909;5;Canarias;Turismo de sol y playa;Total;;2016;1524305
910;5;Canarias;Turismo de sol y playa;Total;;2015;1822977
911;5;Canarias;Turismo de naturaleza;Total;;2024;493380
912;5;Canarias;Turismo de naturaleza;Total;;2023;421475
913;5;Canarias;Turismo de naturaleza;Total;;2022;232850
914;5;Canarias;Turismo de naturaleza;Total;;2021;330400
915;5;Canarias;Turismo de naturaleza;Total;;2020;234109
916;5;Canarias;Turismo de naturaleza;Total;;2019;355487
917;5;Canarias;Turismo de naturaleza;Total;;2018;262077
918;5;Canarias;Turismo de naturaleza;Total;;2017;243488
919;5;Canarias;Turismo de naturaleza;Total;;2016;210194
920;5;Canarias;Turismo de naturaleza;Total;;2015;223606
921;5;Canarias;Turismo cultural;Total;;2024;244381
922;5;Canarias;Turismo cultural;Total;;2023;271843
923;5;Canarias;Turismo cultural;Total;;2022;166684
924;5;Canarias;Turismo cultural;Total;;2021;111266
925;5;Canarias;Turismo cultural;Total;;2020;81970
926;5;Canarias;Turismo cultural;Total;;2019;224446
927;5;Canarias;Turismo cultural;Total;;2018;157522
928;5;Canarias;Turismo cultural;Total;;2017;183152
929;5;Canarias;Turismo cultural;Total;;2016;157940
930;5;Canarias;Turismo cultural;Total;;2015;106386
941;5;Canarias;Turismo deportivo;Total;;2024;177846
946;5;Canarias;Turismo deportivo;Total;;2019;143906
947;5;Canarias;Turismo deportivo;Total;;2018;122730
948;5;Canarias;Turismo deportivo;Total;;2017;97631
949;5;Canarias;Turismo deportivo;Total;;2016;98466
950;5;Canarias;Turismo deportivo;Total;;2015;125510
961;5;Canarias;Otro tipo de turismo de ocio;Total;;2024;1274565
962;5;Canarias;Otro tipo de turismo de ocio;Total;;2023;1305860
963;5;Canarias;Otro tipo de turismo de ocio;Total;;2022;656148
964;5;Canarias;Otro tipo de turismo de ocio;Total;;2021;495161
965;5;Canarias;Otro tipo de turismo de ocio;Total;;2020;599927
966;5;Canarias;Otro tipo de turismo de ocio;Total;;2019;1298843
967;5;Canarias;Otro tipo de turismo de ocio;Total;;2018;1390100
968;5;Canarias;Otro tipo de turismo de ocio;Total;;2017;1528420
969;5;Canarias;Otro tipo de turismo de ocio;Total;;2016;1073818
970;5;Canarias;Otro tipo de turismo de ocio;Total;;2015;519743
971;5;Canarias;Visitas a familiares o amigos;Total;;2024;1724344
972;5;Canarias;Visitas a familiares o amigos;Total;;2023;1934773
973;5;Canarias;Visitas a familiares o amigos;Total;;2022;1653905
974;5;Canarias;Visitas a familiares o amigos;Total;;2021;1816835
975;5;Canarias;Visitas a familiares o amigos;Total;;2020;1407687
976;5;Canarias;Visitas a familiares o amigos;Total;;2019;1627281
977;5;Canarias;Visitas a familiares o amigos;Total;;2018;2101341
978;5;Canarias;Visitas a familiares o amigos;Total;;2017;2003379
979;5;Canarias;Visitas a familiares o amigos;Total;;2016;1850678
980;5;Canarias;Visitas a familiares o amigos;Total;;2015;1580447
981;5;Canarias;Otros motivos;Total;;2024;580541
982;5;Canarias;Otros motivos;Total;;2023;566264
983;5;Canarias;Otros motivos;Total;;2022;300990
984;5;Canarias;Otros motivos;Total;;2021;250242
985;5;Canarias;Otros motivos;Total;;2020;229612
986;5;Canarias;Otros motivos;Total;;2019;413735
987;5;Canarias;Otros motivos;Total;;2018;269106
988;5;Canarias;Otros motivos;Total;;2017;309805
989;5;Canarias;Otros motivos;Total;;2016;305007
990;5;Canarias;Otros motivos;Total;;2015;473310
1021;5;Canarias;Salud;Total;;2024;161121
1022;5;Canarias;Salud;Total;;2023;176126
1025;5;Canarias;Salud;Total;;2020;98890
1026;5;Canarias;Salud;Total;;2019;132182
1027;5;Canarias;Salud;Total;;2018;82186
1028;5;Canarias;Salud;Total;;2017;89432
1029;5;Canarias;Salud;Total;;2016;133244
1030;5;Canarias;Salud;Total;;2015;94311
1041;5;Canarias;Otros;Total;;2024;343742
1042;5;Canarias;Otros;Total;;2023;251692
1043;5;Canarias;Otros;Total;;2022;220274
1044;5;Canarias;Otros;Total;;2021;151920
1045;5;Canarias;Otros;Total;;2020;118529
1046;5;Canarias;Otros;Total;;2019;198074
1047;5;Canarias;Otros;Total;;2018;102438
1048;5;Canarias;Otros;Total;;2017;153132
1049;5;Canarias;Otros;Total;;2016;114474
1050;5;Canarias;Otros;Total;;2015;336020
1051;6;Cantabria;Negocios y otros motivos profesionales;Total;;2024;123027
1052;6;Cantabria;Negocios y otros motivos profesionales;Total;;2023;144495
1053;6;Cantabria;Negocios y otros motivos profesionales;Total;;2022;111266
1054;6;Cantabria;Negocios y otros motivos profesionales;Total;;2021;153572
1055;6;Cantabria;Negocios y otros motivos profesionales;Total;;2020;83657
1056;6;Cantabria;Negocios y otros motivos profesionales;Total;;2019;222700
1057;6;Cantabria;Negocios y otros motivos profesionales;Total;;2018;240387
1058;6;Cantabria;Negocios y otros motivos profesionales;Total;;2017;183874
1059;6;Cantabria;Negocios y otros motivos profesionales;Total;;2016;268718
1060;6;Cantabria;Negocios y otros motivos profesionales;Total;;2015;264272
1071;6;Cantabria;Desplazamiento al centro de trabajo;Total;;2024;38461
1072;6;Cantabria;Desplazamiento al centro de trabajo;Total;;2023;82884
1073;6;Cantabria;Desplazamiento al centro de trabajo;Total;;2022;73082
