Destino principal;Concepto turístico;Alojamiento principal: Nivel 1;Alojamiento principal: Nivel 2;Motivo principal;Transporte principal;Forma de organización del viaje;Duración del viaje;Comunidad autónoma de residencia;Periodo;Total
03 Asturias, Principado de;Viajes;Albergue;;Total;Total;Total;Total;Total;2019;""
03 Asturias, Principado de;Viajes;Albergue;;Total;Total;Total;Total;Total;2018;""
03 Asturias, Principado de;Viajes;Albergue;;Total;Total;Total;Total;Total;2017;""
03 Asturias, Principado de;Viajes;Albergue;;Total;Total;Total;Total;Total;2016;""
03 Asturias, Principado de;Viajes;Albergue;;Total;Total;Total;Total;Total;2015;""
03 Asturias, Principado de;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2024;""
03 Asturias, Principado de;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2023;""
03 Asturias, Principado de;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2022;""
03 Asturias, Principado de;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2021;""
03 Asturias, Principado de;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2020;""
03 Asturias, Principado de;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2019;""
03 Asturias, Principado de;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2018;38.380
03 Asturias, Principado de;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2017;""
03 Asturias, Principado de;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2016;""
03 Asturias, Principado de;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2015;""
03 Asturias, Principado de;Viajes;No de mercado;;Total;Total;Total;Total;Total;2024;2.563.913
03 Asturias, Principado de;Viajes;No de mercado;;Total;Total;Total;Total;Total;2023;2.824.143
03 Asturias, Principado de;Viajes;No de mercado;;Total;Total;Total;Total;Total;2022;2.176.818
03 Asturias, Principado de;Viajes;No de mercado;;Total;Total;Total;Total;Total;2021;1.828.922
03 Asturias, Principado de;Viajes;No de mercado;;Total;Total;Total;Total;Total;2020;1.799.010
03 Asturias, Principado de;Viajes;No de mercado;;Total;Total;Total;Total;Total;2019;3.162.102
03 Asturias, Principado de;Viajes;No de mercado;;Total;Total;Total;Total;Total;2018;3.127.922
03 Asturias, Principado de;Viajes;No de mercado;;Total;Total;Total;Total;Total;2017;2.950.284
03 Asturias, Principado de;Viajes;No de mercado;;Total;Total;Total;Total;Total;2016;2.664.445
03 Asturias, Principado de;Viajes;No de mercado;;Total;Total;Total;Total;Total;2015;3.127.162
03 Asturias, Principado de;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2024;1.030.660
03 Asturias, Principado de;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2023;795.843
03 Asturias, Principado de;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2022;536.620
03 Asturias, Principado de;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2021;708.872
03 Asturias, Principado de;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2020;685.654
03 Asturias, Principado de;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2019;1.502.198
03 Asturias, Principado de;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2018;1.205.123
03 Asturias, Principado de;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2017;997.072
03 Asturias, Principado de;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2016;735.724
03 Asturias, Principado de;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2015;1.172.983
03 Asturias, Principado de;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2024;1.477.558
03 Asturias, Principado de;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2023;1.946.110
03 Asturias, Principado de;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2022;1.540.717
03 Asturias, Principado de;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2021;1.075.978
03 Asturias, Principado de;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2020;1.073.729
03 Asturias, Principado de;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2019;1.590.049
03 Asturias, Principado de;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2018;1.871.100
03 Asturias, Principado de;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2017;1.882.396
03 Asturias, Principado de;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2016;1.894.075
03 Asturias, Principado de;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2015;1.879.590
03 Asturias, Principado de;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2024;""
03 Asturias, Principado de;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2023;82.189
03 Asturias, Principado de;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2022;""
03 Asturias, Principado de;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2021;""
03 Asturias, Principado de;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2020;39.627
03 Asturias, Principado de;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2019;69.854
03 Asturias, Principado de;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2018;51.699
03 Asturias, Principado de;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2017;70.815
03 Asturias, Principado de;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2016;""
03 Asturias, Principado de;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2015;74.589
04 Balears, Illes;Viajes;De mercado;;Total;Total;Total;Total;Total;2024;1.776.866
04 Balears, Illes;Viajes;De mercado;;Total;Total;Total;Total;Total;2023;1.752.370
04 Balears, Illes;Viajes;De mercado;;Total;Total;Total;Total;Total;2022;1.561.892
04 Balears, Illes;Viajes;De mercado;;Total;Total;Total;Total;Total;2021;1.662.678
04 Balears, Illes;Viajes;De mercado;;Total;Total;Total;Total;Total;2020;786.100
04 Balears, Illes;Viajes;De mercado;;Total;Total;Total;Total;Total;2019;1.561.618
04 Balears, Illes;Viajes;De mercado;;Total;Total;Total;Total;Total;2018;1.582.972
04 Balears, Illes;Viajes;De mercado;;Total;Total;Total;Total;Total;2017;1.529.843
04 Balears, Illes;Viajes;De mercado;;Total;Total;Total;Total;Total;2016;1.678.961
04 Balears, Illes;Viajes;De mercado;;Total;Total;Total;Total;Total;2015;1.526.461
04 Balears, Illes;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2024;1.200.445
04 Balears, Illes;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2023;1.230.694
04 Balears, Illes;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2022;1.158.015
04 Balears, Illes;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2021;947.914
04 Balears, Illes;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2020;428.499
04 Balears, Illes;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2019;1.075.844
04 Balears, Illes;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2018;1.109.067
04 Balears, Illes;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2017;1.094.870
04 Balears, Illes;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2016;1.225.962
04 Balears, Illes;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2015;1.097.514
04 Balears, Illes;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2024;451.246
04 Balears, Illes;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2023;415.953
04 Balears, Illes;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2022;257.294
04 Balears, Illes;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2021;546.863
04 Balears, Illes;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2020;262.790
04 Balears, Illes;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2019;287.788
04 Balears, Illes;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2018;349.096
04 Balears, Illes;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2017;344.675
04 Balears, Illes;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2016;332.325
04 Balears, Illes;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2015;351.230
04 Balears, Illes;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2024;""
04 Balears, Illes;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2023;""
04 Balears, Illes;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2022;""
04 Balears, Illes;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2021;""
04 Balears, Illes;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2020;""
04 Balears, Illes;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2019;""
04 Balears, Illes;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2018;""
04 Balears, Illes;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2017;""
04 Balears, Illes;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2016;""
04 Balears, Illes;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2015;""
04 Balears, Illes;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2024;""
04 Balears, Illes;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2023;""
04 Balears, Illes;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2022;""
04 Balears, Illes;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2021;""
04 Balears, Illes;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2020;""
04 Balears, Illes;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2019;""
04 Balears, Illes;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2018;""
04 Balears, Illes;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2017;""
04 Balears, Illes;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2016;""
04 Balears, Illes;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2015;""
04 Balears, Illes;Viajes;Albergue;;Total;Total;Total;Total;Total;2024;""
04 Balears, Illes;Viajes;Albergue;;Total;Total;Total;Total;Total;2023;""
04 Balears, Illes;Viajes;Albergue;;Total;Total;Total;Total;Total;2022;""
04 Balears, Illes;Viajes;Albergue;;Total;Total;Total;Total;Total;2021;""
04 Balears, Illes;Viajes;Albergue;;Total;Total;Total;Total;Total;2020;""
04 Balears, Illes;Viajes;Albergue;;Total;Total;Total;Total;Total;2019;""
04 Balears, Illes;Viajes;Albergue;;Total;Total;Total;Total;Total;2018;""
04 Balears, Illes;Viajes;Albergue;;Total;Total;Total;Total;Total;2017;""
04 Balears, Illes;Viajes;Albergue;;Total;Total;Total;Total;Total;2016;""
04 Balears, Illes;Viajes;Albergue;;Total;Total;Total;Total;Total;2015;""
04 Balears, Illes;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2024;59.096
04 Balears, Illes;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2023;""
04 Balears, Illes;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2022;54.382
04 Balears, Illes;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2021;83.944
04 Balears, Illes;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2020;""
04 Balears, Illes;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2019;""
04 Balears, Illes;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2018;85.672
04 Balears, Illes;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2017;""
04 Balears, Illes;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2016;""
04 Balears, Illes;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2015;""
04 Balears, Illes;Viajes;No de mercado;;Total;Total;Total;Total;Total;2024;1.330.042
04 Balears, Illes;Viajes;No de mercado;;Total;Total;Total;Total;Total;2023;1.837.619
04 Balears, Illes;Viajes;No de mercado;;Total;Total;Total;Total;Total;2022;2.298.961
04 Balears, Illes;Viajes;No de mercado;;Total;Total;Total;Total;Total;2021;2.087.163
04 Balears, Illes;Viajes;No de mercado;;Total;Total;Total;Total;Total;2020;1.227.729
04 Balears, Illes;Viajes;No de mercado;;Total;Total;Total;Total;Total;2019;1.714.305
04 Balears, Illes;Viajes;No de mercado;;Total;Total;Total;Total;Total;2018;1.764.985
04 Balears, Illes;Viajes;No de mercado;;Total;Total;Total;Total;Total;2017;1.822.294
04 Balears, Illes;Viajes;No de mercado;;Total;Total;Total;Total;Total;2016;1.558.311
04 Balears, Illes;Viajes;No de mercado;;Total;Total;Total;Total;Total;2015;1.924.394
04 Balears, Illes;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2024;336.881
04 Balears, Illes;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2023;465.646
04 Balears, Illes;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2022;677.948
04 Balears, Illes;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2021;717.347
04 Balears, Illes;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2020;369.060
04 Balears, Illes;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2019;378.783
04 Balears, Illes;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2018;366.559
04 Balears, Illes;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2017;499.102
04 Balears, Illes;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2016;439.799
04 Balears, Illes;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2015;544.218
04 Balears, Illes;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2024;903.766
04 Balears, Illes;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2023;1.308.089
04 Balears, Illes;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2022;1.569.654
04 Balears, Illes;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2021;1.319.415
04 Balears, Illes;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2020;824.179
04 Balears, Illes;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2019;1.306.342
04 Balears, Illes;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2018;1.338.954
04 Balears, Illes;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2017;1.272.527
04 Balears, Illes;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2016;1.089.991
04 Balears, Illes;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2015;1.330.960
04 Balears, Illes;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2024;89.395
04 Balears, Illes;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2023;""
04 Balears, Illes;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2022;""
04 Balears, Illes;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2021;""
04 Balears, Illes;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2020;""
04 Balears, Illes;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2019;""
04 Balears, Illes;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2018;""
04 Balears, Illes;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2017;""
04 Balears, Illes;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2016;""
04 Balears, Illes;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2015;""
05 Canarias;Viajes;De mercado;;Total;Total;Total;Total;Total;2024;3.273.055
05 Canarias;Viajes;De mercado;;Total;Total;Total;Total;Total;2023;3.286.243
05 Canarias;Viajes;De mercado;;Total;Total;Total;Total;Total;2022;3.010.641
05 Canarias;Viajes;De mercado;;Total;Total;Total;Total;Total;2021;2.462.251
05 Canarias;Viajes;De mercado;;Total;Total;Total;Total;Total;2020;1.805.099
05 Canarias;Viajes;De mercado;;Total;Total;Total;Total;Total;2019;3.143.043
05 Canarias;Viajes;De mercado;;Total;Total;Total;Total;Total;2018;2.812.390
05 Canarias;Viajes;De mercado;;Total;Total;Total;Total;Total;2017;2.807.234
05 Canarias;Viajes;De mercado;;Total;Total;Total;Total;Total;2016;2.506.223
05 Canarias;Viajes;De mercado;;Total;Total;Total;Total;Total;2015;2.171.155
05 Canarias;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2024;1.887.475
05 Canarias;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2023;1.974.204
05 Canarias;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2022;1.953.441
05 Canarias;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2021;1.461.798
05 Canarias;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2020;836.757
05 Canarias;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2019;1.985.700
05 Canarias;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2018;1.663.057
05 Canarias;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2017;1.651.006
05 Canarias;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2016;1.587.152
05 Canarias;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2015;1.520.968
05 Canarias;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2024;1.095.282
05 Canarias;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2023;1.023.338
05 Canarias;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2022;897.720
05 Canarias;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2021;740.891
05 Canarias;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2020;702.817
05 Canarias;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2019;872.131
05 Canarias;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2018;829.956
05 Canarias;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2017;741.978
05 Canarias;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2016;704.984
05 Canarias;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2015;493.129
05 Canarias;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2024;""
05 Canarias;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2023;""
05 Canarias;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2022;""
05 Canarias;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2021;""
05 Canarias;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2020;""
05 Canarias;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2019;""
05 Canarias;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2018;""
05 Canarias;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2017;""
05 Canarias;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2016;""
05 Canarias;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2015;""
05 Canarias;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2024;111.435
05 Canarias;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2023;133.682
05 Canarias;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2022;110.619
05 Canarias;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2021;136.444
05 Canarias;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2020;135.087
05 Canarias;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2019;117.366
05 Canarias;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2018;97.600
05 Canarias;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2017;98.651
05 Canarias;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2016;66.192
05 Canarias;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2015;""
05 Canarias;Viajes;Albergue;;Total;Total;Total;Total;Total;2024;""
05 Canarias;Viajes;Albergue;;Total;Total;Total;Total;Total;2023;""
05 Canarias;Viajes;Albergue;;Total;Total;Total;Total;Total;2022;""
05 Canarias;Viajes;Albergue;;Total;Total;Total;Total;Total;2021;""
05 Canarias;Viajes;Albergue;;Total;Total;Total;Total;Total;2020;""
05 Canarias;Viajes;Albergue;;Total;Total;Total;Total;Total;2019;""
05 Canarias;Viajes;Albergue;;Total;Total;Total;Total;Total;2018;""
