Destino principal;Concepto turístico;Alojamiento principal: Nivel 1;Alojamiento principal: Nivel 2;Motivo principal;Transporte principal;Forma de organización del viaje;Duración del viaje;Comunidad autónoma de residencia;Periodo;Total
15 Navarra, Comunidad Foral de;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2022;1.002.571
15 Navarra, Comunidad Foral de;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2021;872.233
15 Navarra, Comunidad Foral de;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2020;705.002
15 Navarra, Comunidad Foral de;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2019;1.114.619
15 Navarra, Comunidad Foral de;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2018;1.156.236
15 Navarra, Comunidad Foral de;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2017;1.289.833
15 Navarra, Comunidad Foral de;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2016;1.075.263
15 Navarra, Comunidad Foral de;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2015;1.164.009
15 Navarra, Comunidad Foral de;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2024;102.935
15 Navarra, Comunidad Foral de;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2023;87.063
15 Navarra, Comunidad Foral de;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2022;137.935
15 Navarra, Comunidad Foral de;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2021;82.929
15 Navarra, Comunidad Foral de;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2020;145.640
15 Navarra, Comunidad Foral de;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2019;162.773
15 Navarra, Comunidad Foral de;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2018;125.620
15 Navarra, Comunidad Foral de;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2017;80.158
15 Navarra, Comunidad Foral de;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2016;155.311
15 Navarra, Comunidad Foral de;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2015;128.813
15 Navarra, Comunidad Foral de;Viajes;Total;;Turismo de compras;Total;Total;Total;Total;2024;""
15 Navarra, Comunidad Foral de;Viajes;Total;;Turismo de compras;Total;Total;Total;Total;2023;""
15 Navarra, Comunidad Foral de;Viajes;Total;;Turismo de compras;Total;Total;Total;Total;2022;""
15 Navarra, Comunidad Foral de;Viajes;Total;;Turismo de compras;Total;Total;Total;Total;2021;""
15 Navarra, Comunidad Foral de;Viajes;Total;;Turismo de compras;Total;Total;Total;Total;2020;""
15 Navarra, Comunidad Foral de;Viajes;Total;;Turismo de compras;Total;Total;Total;Total;2019;""
15 Navarra, Comunidad Foral de;Viajes;Total;;Turismo de compras;Total;Total;Total;Total;2018;""
15 Navarra, Comunidad Foral de;Viajes;Total;;Turismo de compras;Total;Total;Total;Total;2017;""
15 Navarra, Comunidad Foral de;Viajes;Total;;Turismo de compras;Total;Total;Total;Total;2016;""
15 Navarra, Comunidad Foral de;Viajes;Total;;Turismo de compras;Total;Total;Total;Total;2015;""
15 Navarra, Comunidad Foral de;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2024;""
15 Navarra, Comunidad Foral de;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2023;""
15 Navarra, Comunidad Foral de;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2022;""
15 Navarra, Comunidad Foral de;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2021;""
15 Navarra, Comunidad Foral de;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2020;""
15 Navarra, Comunidad Foral de;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2019;""
15 Navarra, Comunidad Foral de;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2018;""
15 Navarra, Comunidad Foral de;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2017;""
15 Navarra, Comunidad Foral de;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2016;""
15 Navarra, Comunidad Foral de;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2015;""
15 Navarra, Comunidad Foral de;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2024;""
15 Navarra, Comunidad Foral de;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2023;""
15 Navarra, Comunidad Foral de;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2022;""
15 Navarra, Comunidad Foral de;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2021;""
15 Navarra, Comunidad Foral de;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2020;""
15 Navarra, Comunidad Foral de;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2019;""
15 Navarra, Comunidad Foral de;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2018;""
15 Navarra, Comunidad Foral de;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2017;""
15 Navarra, Comunidad Foral de;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2016;""
15 Navarra, Comunidad Foral de;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2015;""
15 Navarra, Comunidad Foral de;Viajes;Total;;Salud;Total;Total;Total;Total;2024;""
15 Navarra, Comunidad Foral de;Viajes;Total;;Salud;Total;Total;Total;Total;2023;""
15 Navarra, Comunidad Foral de;Viajes;Total;;Salud;Total;Total;Total;Total;2022;55.139
15 Navarra, Comunidad Foral de;Viajes;Total;;Salud;Total;Total;Total;Total;2021;""
15 Navarra, Comunidad Foral de;Viajes;Total;;Salud;Total;Total;Total;Total;2020;""
15 Navarra, Comunidad Foral de;Viajes;Total;;Salud;Total;Total;Total;Total;2019;29.954
15 Navarra, Comunidad Foral de;Viajes;Total;;Salud;Total;Total;Total;Total;2018;46.563
15 Navarra, Comunidad Foral de;Viajes;Total;;Salud;Total;Total;Total;Total;2017;36.629
15 Navarra, Comunidad Foral de;Viajes;Total;;Salud;Total;Total;Total;Total;2016;""
15 Navarra, Comunidad Foral de;Viajes;Total;;Salud;Total;Total;Total;Total;2015;30.307
15 Navarra, Comunidad Foral de;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2024;""
15 Navarra, Comunidad Foral de;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2023;""
15 Navarra, Comunidad Foral de;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2022;""
15 Navarra, Comunidad Foral de;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2021;""
15 Navarra, Comunidad Foral de;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2020;""
15 Navarra, Comunidad Foral de;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2019;""
15 Navarra, Comunidad Foral de;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2018;""
15 Navarra, Comunidad Foral de;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2017;""
15 Navarra, Comunidad Foral de;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2016;""
15 Navarra, Comunidad Foral de;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2015;""
15 Navarra, Comunidad Foral de;Viajes;Total;;Otros;Total;Total;Total;Total;2024;54.647
15 Navarra, Comunidad Foral de;Viajes;Total;;Otros;Total;Total;Total;Total;2023;""
15 Navarra, Comunidad Foral de;Viajes;Total;;Otros;Total;Total;Total;Total;2022;""
15 Navarra, Comunidad Foral de;Viajes;Total;;Otros;Total;Total;Total;Total;2021;37.253
15 Navarra, Comunidad Foral de;Viajes;Total;;Otros;Total;Total;Total;Total;2020;81.755
15 Navarra, Comunidad Foral de;Viajes;Total;;Otros;Total;Total;Total;Total;2019;70.768
15 Navarra, Comunidad Foral de;Viajes;Total;;Otros;Total;Total;Total;Total;2018;59.175
15 Navarra, Comunidad Foral de;Viajes;Total;;Otros;Total;Total;Total;Total;2017;26.963
15 Navarra, Comunidad Foral de;Viajes;Total;;Otros;Total;Total;Total;Total;2016;94.710
15 Navarra, Comunidad Foral de;Viajes;Total;;Otros;Total;Total;Total;Total;2015;66.286
16 País Vasco;Viajes;Total;;Negocios y otros motivos profesionales;Total;Total;Total;Total;2024;567.242
16 País Vasco;Viajes;Total;;Negocios y otros motivos profesionales;Total;Total;Total;Total;2023;383.978
16 País Vasco;Viajes;Total;;Negocios y otros motivos profesionales;Total;Total;Total;Total;2022;513.633
16 País Vasco;Viajes;Total;;Negocios y otros motivos profesionales;Total;Total;Total;Total;2021;407.673
16 País Vasco;Viajes;Total;;Negocios y otros motivos profesionales;Total;Total;Total;Total;2020;293.625
16 País Vasco;Viajes;Total;;Negocios y otros motivos profesionales;Total;Total;Total;Total;2019;488.230
16 País Vasco;Viajes;Total;;Negocios y otros motivos profesionales;Total;Total;Total;Total;2018;555.343
16 País Vasco;Viajes;Total;;Negocios y otros motivos profesionales;Total;Total;Total;Total;2017;527.359
16 País Vasco;Viajes;Total;;Negocios y otros motivos profesionales;Total;Total;Total;Total;2016;548.684
16 País Vasco;Viajes;Total;;Negocios y otros motivos profesionales;Total;Total;Total;Total;2015;632.946
16 País Vasco;Viajes;Total;;Congresos, ferias y convenciones;Total;Total;Total;Total;2024;""
16 País Vasco;Viajes;Total;;Congresos, ferias y convenciones;Total;Total;Total;Total;2023;""
16 País Vasco;Viajes;Total;;Congresos, ferias y convenciones;Total;Total;Total;Total;2022;""
16 País Vasco;Viajes;Total;;Congresos, ferias y convenciones;Total;Total;Total;Total;2021;""
16 País Vasco;Viajes;Total;;Congresos, ferias y convenciones;Total;Total;Total;Total;2020;""
16 País Vasco;Viajes;Total;;Congresos, ferias y convenciones;Total;Total;Total;Total;2019;""
16 País Vasco;Viajes;Total;;Congresos, ferias y convenciones;Total;Total;Total;Total;2018;95.049
16 País Vasco;Viajes;Total;;Congresos, ferias y convenciones;Total;Total;Total;Total;2017;""
16 País Vasco;Viajes;Total;;Congresos, ferias y convenciones;Total;Total;Total;Total;2016;""
16 País Vasco;Viajes;Total;;Congresos, ferias y convenciones;Total;Total;Total;Total;2015;""
16 País Vasco;Viajes;Total;;Desplazamiento al centro de trabajo;Total;Total;Total;Total;2024;254.079
16 País Vasco;Viajes;Total;;Desplazamiento al centro de trabajo;Total;Total;Total;Total;2023;101.571
16 País Vasco;Viajes;Total;;Desplazamiento al centro de trabajo;Total;Total;Total;Total;2022;288.793
16 País Vasco;Viajes;Total;;Desplazamiento al centro de trabajo;Total;Total;Total;Total;2021;148.612
16 País Vasco;Viajes;Total;;Desplazamiento al centro de trabajo;Total;Total;Total;Total;2020;121.144
16 País Vasco;Viajes;Total;;Desplazamiento al centro de trabajo;Total;Total;Total;Total;2019;223.177
16 País Vasco;Viajes;Total;;Desplazamiento al centro de trabajo;Total;Total;Total;Total;2018;145.280
16 País Vasco;Viajes;Total;;Desplazamiento al centro de trabajo;Total;Total;Total;Total;2017;211.431
16 País Vasco;Viajes;Total;;Desplazamiento al centro de trabajo;Total;Total;Total;Total;2016;233.876
16 País Vasco;Viajes;Total;;Desplazamiento al centro de trabajo;Total;Total;Total;Total;2015;384.759
16 País Vasco;Viajes;Total;;Otros motivos profesionales;Total;Total;Total;Total;2024;269.101
16 País Vasco;Viajes;Total;;Otros motivos profesionales;Total;Total;Total;Total;2023;234.491
16 País Vasco;Viajes;Total;;Otros motivos profesionales;Total;Total;Total;Total;2022;190.235
16 País Vasco;Viajes;Total;;Otros motivos profesionales;Total;Total;Total;Total;2021;245.715
16 País Vasco;Viajes;Total;;Otros motivos profesionales;Total;Total;Total;Total;2020;157.532
16 País Vasco;Viajes;Total;;Otros motivos profesionales;Total;Total;Total;Total;2019;208.834
16 País Vasco;Viajes;Total;;Otros motivos profesionales;Total;Total;Total;Total;2018;315.014
16 País Vasco;Viajes;Total;;Otros motivos profesionales;Total;Total;Total;Total;2017;251.451
16 País Vasco;Viajes;Total;;Otros motivos profesionales;Total;Total;Total;Total;2016;254.929
16 País Vasco;Viajes;Total;;Otros motivos profesionales;Total;Total;Total;Total;2015;200.338
16 País Vasco;Viajes;Total;;Motivos personales;Total;Total;Total;Total;2024;3.583.578
16 País Vasco;Viajes;Total;;Motivos personales;Total;Total;Total;Total;2023;3.525.595
16 País Vasco;Viajes;Total;;Motivos personales;Total;Total;Total;Total;2022;3.317.281
16 País Vasco;Viajes;Total;;Motivos personales;Total;Total;Total;Total;2021;2.726.244
16 País Vasco;Viajes;Total;;Motivos personales;Total;Total;Total;Total;2020;2.396.655
16 País Vasco;Viajes;Total;;Motivos personales;Total;Total;Total;Total;2019;4.439.149
16 País Vasco;Viajes;Total;;Motivos personales;Total;Total;Total;Total;2018;4.210.708
16 País Vasco;Viajes;Total;;Motivos personales;Total;Total;Total;Total;2017;4.123.772
16 País Vasco;Viajes;Total;;Motivos personales;Total;Total;Total;Total;2016;4.307.269
16 País Vasco;Viajes;Total;;Motivos personales;Total;Total;Total;Total;2015;3.531.804
16 País Vasco;Viajes;Total;;Ocio, recreo y vacaciones;Total;Total;Total;Total;2024;1.768.057
16 País Vasco;Viajes;Total;;Ocio, recreo y vacaciones;Total;Total;Total;Total;2023;1.617.430
16 País Vasco;Viajes;Total;;Ocio, recreo y vacaciones;Total;Total;Total;Total;2022;1.705.711
16 País Vasco;Viajes;Total;;Ocio, recreo y vacaciones;Total;Total;Total;Total;2021;1.337.800
16 País Vasco;Viajes;Total;;Ocio, recreo y vacaciones;Total;Total;Total;Total;2020;851.939
16 País Vasco;Viajes;Total;;Ocio, recreo y vacaciones;Total;Total;Total;Total;2019;2.005.331
16 País Vasco;Viajes;Total;;Ocio, recreo y vacaciones;Total;Total;Total;Total;2018;1.895.146
16 País Vasco;Viajes;Total;;Ocio, recreo y vacaciones;Total;Total;Total;Total;2017;1.884.775
16 País Vasco;Viajes;Total;;Ocio, recreo y vacaciones;Total;Total;Total;Total;2016;1.795.723
16 País Vasco;Viajes;Total;;Ocio, recreo y vacaciones;Total;Total;Total;Total;2015;1.547.078
16 País Vasco;Viajes;Total;;Turismo de sol y playa;Total;Total;Total;Total;2024;154.847
16 País Vasco;Viajes;Total;;Turismo de sol y playa;Total;Total;Total;Total;2023;152.783
16 País Vasco;Viajes;Total;;Turismo de sol y playa;Total;Total;Total;Total;2022;188.289
16 País Vasco;Viajes;Total;;Turismo de sol y playa;Total;Total;Total;Total;2021;214.635
16 País Vasco;Viajes;Total;;Turismo de sol y playa;Total;Total;Total;Total;2020;175.774
16 País Vasco;Viajes;Total;;Turismo de sol y playa;Total;Total;Total;Total;2019;157.096
16 País Vasco;Viajes;Total;;Turismo de sol y playa;Total;Total;Total;Total;2018;140.806
16 País Vasco;Viajes;Total;;Turismo de sol y playa;Total;Total;Total;Total;2017;98.546
16 País Vasco;Viajes;Total;;Turismo de sol y playa;Total;Total;Total;Total;2016;91.892
16 País Vasco;Viajes;Total;;Turismo de sol y playa;Total;Total;Total;Total;2015;205.787
16 País Vasco;Viajes;Total;;Turismo de naturaleza;Total;Total;Total;Total;2024;138.034
16 País Vasco;Viajes;Total;;Turismo de naturaleza;Total;Total;Total;Total;2023;170.636
16 País Vasco;Viajes;Total;;Turismo de naturaleza;Total;Total;Total;Total;2022;172.993
16 País Vasco;Viajes;Total;;Turismo de naturaleza;Total;Total;Total;Total;2021;205.676
16 País Vasco;Viajes;Total;;Turismo de naturaleza;Total;Total;Total;Total;2020;125.855
16 País Vasco;Viajes;Total;;Turismo de naturaleza;Total;Total;Total;Total;2019;200.424
16 País Vasco;Viajes;Total;;Turismo de naturaleza;Total;Total;Total;Total;2018;135.645
16 País Vasco;Viajes;Total;;Turismo de naturaleza;Total;Total;Total;Total;2017;191.765
16 País Vasco;Viajes;Total;;Turismo de naturaleza;Total;Total;Total;Total;2016;183.831
16 País Vasco;Viajes;Total;;Turismo de naturaleza;Total;Total;Total;Total;2015;195.317
16 País Vasco;Viajes;Total;;Turismo cultural;Total;Total;Total;Total;2024;485.484
16 País Vasco;Viajes;Total;;Turismo cultural;Total;Total;Total;Total;2023;506.973
16 País Vasco;Viajes;Total;;Turismo cultural;Total;Total;Total;Total;2022;545.950
16 País Vasco;Viajes;Total;;Turismo cultural;Total;Total;Total;Total;2021;380.737
16 País Vasco;Viajes;Total;;Turismo cultural;Total;Total;Total;Total;2020;149.951
16 País Vasco;Viajes;Total;;Turismo cultural;Total;Total;Total;Total;2019;500.477
16 País Vasco;Viajes;Total;;Turismo cultural;Total;Total;Total;Total;2018;454.085
16 País Vasco;Viajes;Total;;Turismo cultural;Total;Total;Total;Total;2017;349.744
16 País Vasco;Viajes;Total;;Turismo cultural;Total;Total;Total;Total;2016;535.240
16 País Vasco;Viajes;Total;;Turismo cultural;Total;Total;Total;Total;2015;373.705
16 País Vasco;Viajes;Total;;Turismo gastronómico;Total;Total;Total;Total;2024;197.791
16 País Vasco;Viajes;Total;;Turismo gastronómico;Total;Total;Total;Total;2023;120.529
16 País Vasco;Viajes;Total;;Turismo gastronómico;Total;Total;Total;Total;2022;196.511
16 País Vasco;Viajes;Total;;Turismo gastronómico;Total;Total;Total;Total;2021;88.054
16 País Vasco;Viajes;Total;;Turismo gastronómico;Total;Total;Total;Total;2020;""
16 País Vasco;Viajes;Total;;Turismo gastronómico;Total;Total;Total;Total;2019;111.577
16 País Vasco;Viajes;Total;;Turismo gastronómico;Total;Total;Total;Total;2018;86.934
16 País Vasco;Viajes;Total;;Turismo gastronómico;Total;Total;Total;Total;2017;103.727
16 País Vasco;Viajes;Total;;Turismo gastronómico;Total;Total;Total;Total;2016;122.398
16 País Vasco;Viajes;Total;;Turismo gastronómico;Total;Total;Total;Total;2015;113.345
16 País Vasco;Viajes;Total;;Turismo deportivo;Total;Total;Total;Total;2024;130.420
16 País Vasco;Viajes;Total;;Turismo deportivo;Total;Total;Total;Total;2023;""
16 País Vasco;Viajes;Total;;Turismo deportivo;Total;Total;Total;Total;2022;98.389
16 País Vasco;Viajes;Total;;Turismo deportivo;Total;Total;Total;Total;2021;""
16 País Vasco;Viajes;Total;;Turismo deportivo;Total;Total;Total;Total;2020;""
16 País Vasco;Viajes;Total;;Turismo deportivo;Total;Total;Total;Total;2019;118.552
16 País Vasco;Viajes;Total;;Turismo deportivo;Total;Total;Total;Total;2018;106.788
16 País Vasco;Viajes;Total;;Turismo deportivo;Total;Total;Total;Total;2017;79.540
16 País Vasco;Viajes;Total;;Turismo deportivo;Total;Total;Total;Total;2016;98.786
16 País Vasco;Viajes;Total;;Turismo deportivo;Total;Total;Total;Total;2015;177.848
16 País Vasco;Viajes;Total;;Turismo termal y de bienestar;Total;Total;Total;Total;2024;""
16 País Vasco;Viajes;Total;;Turismo termal y de bienestar;Total;Total;Total;Total;2023;""
16 País Vasco;Viajes;Total;;Turismo termal y de bienestar;Total;Total;Total;Total;2022;""
16 País Vasco;Viajes;Total;;Turismo termal y de bienestar;Total;Total;Total;Total;2021;""
16 País Vasco;Viajes;Total;;Turismo termal y de bienestar;Total;Total;Total;Total;2020;""
16 País Vasco;Viajes;Total;;Turismo termal y de bienestar;Total;Total;Total;Total;2019;""
16 País Vasco;Viajes;Total;;Turismo termal y de bienestar;Total;Total;Total;Total;2018;""
16 País Vasco;Viajes;Total;;Turismo termal y de bienestar;Total;Total;Total;Total;2017;""
16 País Vasco;Viajes;Total;;Turismo termal y de bienestar;Total;Total;Total;Total;2016;""
16 País Vasco;Viajes;Total;;Turismo termal y de bienestar;Total;Total;Total;Total;2015;""
16 País Vasco;Viajes;Total;;Otro tipo de turismo de ocio;Total;Total;Total;Total;2024;650.286
16 País Vasco;Viajes;Total;;Otro tipo de turismo de ocio;Total;Total;Total;Total;2023;569.092
16 País Vasco;Viajes;Total;;Otro tipo de turismo de ocio;Total;Total;Total;Total;2022;469.586
16 País Vasco;Viajes;Total;;Otro tipo de turismo de ocio;Total;Total;Total;Total;2021;369.106
16 País Vasco;Viajes;Total;;Otro tipo de turismo de ocio;Total;Total;Total;Total;2020;300.317
16 País Vasco;Viajes;Total;;Otro tipo de turismo de ocio;Total;Total;Total;Total;2019;904.542
16 País Vasco;Viajes;Total;;Otro tipo de turismo de ocio;Total;Total;Total;Total;2018;946.816
16 País Vasco;Viajes;Total;;Otro tipo de turismo de ocio;Total;Total;Total;Total;2017;1.042.036
16 País Vasco;Viajes;Total;;Otro tipo de turismo de ocio;Total;Total;Total;Total;2016;748.713
16 País Vasco;Viajes;Total;;Otro tipo de turismo de ocio;Total;Total;Total;Total;2015;459.393
16 País Vasco;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2024;1.551.330
16 País Vasco;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2023;1.773.172
16 País Vasco;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2022;1.458.911
16 País Vasco;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2021;1.139.944
16 País Vasco;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2020;1.341.977
16 País Vasco;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2019;2.173.894
16 País Vasco;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2018;2.074.320
16 País Vasco;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2017;2.016.425
16 País Vasco;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2016;2.243.926
16 País Vasco;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2015;1.679.044
16 País Vasco;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2024;264.191
16 País Vasco;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2023;134.993
16 País Vasco;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2022;152.659
16 País Vasco;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2021;248.501
16 País Vasco;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2020;202.739
16 País Vasco;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2019;259.924
16 País Vasco;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2018;241.242
16 País Vasco;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2017;222.572
16 País Vasco;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2016;267.620
16 País Vasco;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2015;305.681
16 País Vasco;Viajes;Total;;Turismo de compras;Total;Total;Total;Total;2024;""
16 País Vasco;Viajes;Total;;Turismo de compras;Total;Total;Total;Total;2023;""
16 País Vasco;Viajes;Total;;Turismo de compras;Total;Total;Total;Total;2022;""
16 País Vasco;Viajes;Total;;Turismo de compras;Total;Total;Total;Total;2021;""
16 País Vasco;Viajes;Total;;Turismo de compras;Total;Total;Total;Total;2020;""
16 País Vasco;Viajes;Total;;Turismo de compras;Total;Total;Total;Total;2019;""
16 País Vasco;Viajes;Total;;Turismo de compras;Total;Total;Total;Total;2018;""
16 País Vasco;Viajes;Total;;Turismo de compras;Total;Total;Total;Total;2017;""
16 País Vasco;Viajes;Total;;Turismo de compras;Total;Total;Total;Total;2016;""
16 País Vasco;Viajes;Total;;Turismo de compras;Total;Total;Total;Total;2015;""
16 País Vasco;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2024;""
16 País Vasco;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2023;""
16 País Vasco;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2022;""
16 País Vasco;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2021;""
16 País Vasco;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2020;""
16 País Vasco;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2019;""
16 País Vasco;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2018;""
16 País Vasco;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2017;""
16 País Vasco;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2016;""
16 País Vasco;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2015;""
16 País Vasco;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2024;""
16 País Vasco;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2023;""
16 País Vasco;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2022;""
16 País Vasco;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2021;""
16 País Vasco;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2020;""
16 País Vasco;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2019;""
16 País Vasco;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2018;""
16 País Vasco;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2017;""
16 País Vasco;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2016;60.182
16 País Vasco;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2015;""
16 País Vasco;Viajes;Total;;Salud;Total;Total;Total;Total;2024;""
16 País Vasco;Viajes;Total;;Salud;Total;Total;Total;Total;2023;""
16 País Vasco;Viajes;Total;;Salud;Total;Total;Total;Total;2022;""
16 País Vasco;Viajes;Total;;Salud;Total;Total;Total;Total;2021;""
16 País Vasco;Viajes;Total;;Salud;Total;Total;Total;Total;2020;68.810
16 País Vasco;Viajes;Total;;Salud;Total;Total;Total;Total;2019;132.547
16 País Vasco;Viajes;Total;;Salud;Total;Total;Total;Total;2018;87.795
16 País Vasco;Viajes;Total;;Salud;Total;Total;Total;Total;2017;81.989
16 País Vasco;Viajes;Total;;Salud;Total;Total;Total;Total;2016;84.545
16 País Vasco;Viajes;Total;;Salud;Total;Total;Total;Total;2015;79.732
16 País Vasco;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2024;""
16 País Vasco;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2023;""
16 País Vasco;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2022;""
16 País Vasco;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2021;""
16 País Vasco;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2020;""
16 País Vasco;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2019;""
16 País Vasco;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2018;""
16 País Vasco;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2017;""
16 País Vasco;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2016;""
16 País Vasco;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2015;""
16 País Vasco;Viajes;Total;;Otros;Total;Total;Total;Total;2024;105.374
16 País Vasco;Viajes;Total;;Otros;Total;Total;Total;Total;2023;92.013
16 País Vasco;Viajes;Total;;Otros;Total;Total;Total;Total;2022;89.749
16 País Vasco;Viajes;Total;;Otros;Total;Total;Total;Total;2021;119.846
